id,birth,male,hgc,edu,urb,hispanic,black,high_school_dropout,high_school_graduate,some_college,college_graduate,above_college,protestant,catholic,sinbeg1,sinend1,sindur1,sinrc1,marbeg1,marend1,mardur1,marrc1,sinbeg2,sinend2,sindur2,sinrc2,marbeg2,marend2,mardur2,marrc2,sinbeg3,sinend3,sindur3,sinrc3,marbeg3,marend3,mardur3,marrc3,sinbeg4,sinend4,sindur4,sinrc4,marbeg4,marend4,mardur4,marrc4,age_sinbeg1,age_sinend1,age_marbeg1,age_marend1,age_sinbeg2,age_sinend2,age_marbeg2,age_marend2,age_sinbeg3,age_sinend3,age_marbeg3,age_marend3,age_sinbeg4,age_sinend4,age_marbeg4,age_marend4,mar1spouse_hgc,mar1spouse_edu,mar2spouse_hgc,mar2spouse_edu,mar3spouse_hgc,mar3spouse_edu,mar4spouse_hgc,mar4spouse_edu,spouse_age_marbeg1,spouse_age_marbeg2,spouse_age_marbeg3,spouse_age_marbeg4,spouse_age_marend1,spouse_age_marend2,spouse_age_marend3,spouse_age_marend4,mar1_age_spouse_age,mar2_age_spouse_age,mar3_age_spouse_age,mar4_age_spouse_age,mar1_edu_equal,mar1_edu_spouseHigher,mar2_edu_equal,mar2_edu_spouseHigher,mar3_edu_equal,mar3_edu_spouseHigher,mar4_edu_equal,mar4_edu_spouseHigher,mar1_spouseEdu_NA,mar2_spouseEdu_NA,mar3_spouseEdu_NA,mar4_spouseEdu_NA,mar1_spouseAge_NA,mar2_spouseAge_NA,mar3_spouseAge_NA,mar4_spouseAge_NA,mar1_age_diff,mar2_age_diff,mar3_age_diff,mar4_age_diff,mar1spouse_hsd,mar1spouse_hsg,mar1spouse_sc,mar1spouse_cg,mar1spouse_ac,mar2spouse_hsd,mar2spouse_hsg,mar2spouse_sc,mar2spouse_cg,mar2spouse_ac,mar3spouse_hsd,mar3spouse_hsg,mar3spouse_sc,mar3spouse_cg,mar3spouse_ac,mar4spouse_hsd,mar4spouse_hsg,mar4spouse_sc,mar4spouse_cg,mar4spouse_ac
1652,1961,0,14,2,1.0,0,0,0,0,1,0,0,0,1,1977,1985,8.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,1957,1,16,3,1.0,0,0,0,0,0,1,0,0,0,1973,-999,46.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,1958,1,12,1,1.0,0,0,0,1,0,0,0,1,0,1974,1984,10.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,1957,0,14,2,1.0,0,0,0,0,1,0,0,1,0,1973,1984,11.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,1958,0,12,1,1.0,0,0,0,1,0,0,0,0,0,1974,1984,10.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,1960,0,14,2,1.0,0,0,0,0,1,0,0,0,0,1976,1984,8.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,1962,0,17,4,1.0,0,0,0,0,0,0,1,1,0,1978,1992,14.0,0,1992.0,-998.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,1963,1,14,2,1.0,0,0,0,0,1,0,0,0,0,1979,1987,8.0,0,1987.0,1992.0,5.0,0.0,1992.0,-997.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,32.0,,,,37.0,,,,768.0,,,,,,,,,,,,1.0,,,,0.0,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,
1660,1957,1,13,2,1.0,0,0,0,0,1,0,0,1,0,1973,1986,13.0,0,1986.0,1995.0,9.0,0.0,1995.0,1998.0,3.0,0.0,1998.0,2008.0,10.0,0.0,2008.0,-995.0,11.0,1.0,,,,,,,,,,,,,16.0,29.0,29.0,38.0,38.0,41.0,41.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,1962,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1978,1985,7.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,1962,0,14,2,1.0,0,0,0,0,1,0,0,0,1,1978,1980,2.0,0,1980.0,1986.0,6.0,0.0,1986.0,1995.0,9.0,0.0,1995.0,2001.0,6.0,0.0,2001.0,-995.0,18.0,1.0,,,,,,,,,,,,,16.0,18.0,18.0,24.0,24.0,33.0,33.0,39.0,39.0,,,,,,,,,,14.0,2.0,,,,,,31.0,,,,37.0,,,,1023.0,,,,,1.0,0.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
1663,1964,1,14,2,1.0,1,0,0,0,1,0,0,0,1,1980,1983,3.0,0,1983.0,1988.0,5.0,0.0,1988.0,1990.0,2.0,0.0,1990.0,2001.0,11.0,0.0,2001.0,2014.0,13.0,0.0,2014.0,-994.0,5.0,1.0,,,,,,,,,16.0,19.0,19.0,24.0,24.0,26.0,26.0,37.0,37.0,50.0,50.0,,,,,,,,,,14.0,2.0,,,,36.0,51.0,,,47.0,,,,936.0,2550.0,,,,,,1.0,0.0,,,1.0,1.0,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,
1664,1960,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,1963,1,14,2,1.0,1,0,0,0,1,0,0,0,1,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,1963,0,15,2,1.0,1,0,0,0,1,0,0,0,1,1979,1985,6.0,0,1985.0,2009.0,24.0,0.0,2009.0,-997.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,1964,1,11,0,1.0,0,0,1,0,0,0,0,0,1,1980,1988,8.0,0,1988.0,1995.0,7.0,0.0,1995.0,1996.0,1.0,0.0,1996.0,-996.0,23.0,1.0,,,,,,,,,,,,,,,,,16.0,24.0,24.0,31.0,31.0,32.0,32.0,,,,,,,,,,,,,,,,,,19.0,,,,26.0,,,,456.0,,,,,,,,,,,,1.0,1.0,,,0.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
1668,1960,1,20,4,1.0,1,0,0,0,0,0,1,0,1,1976,2006,30.0,0,2006.0,-998.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,1963,1,17,4,1.0,1,0,0,0,0,0,1,0,0,1979,1989,10.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,1963,1,16,3,1.0,0,0,0,0,0,1,0,0,0,1979,1993,14.0,0,1993.0,-998.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,23.0,,,,,,,,690.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,7.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
1671,1959,0,13,2,1.0,0,0,0,0,1,0,0,0,1,1975,1981,6.0,0,1981.0,-998.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,1963,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,1957,1,13,2,1.0,0,0,0,0,1,0,0,1,0,1973,2002,29.0,0,2002.0,2013.0,11.0,0.0,2013.0,-997.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,45.0,45.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,57.0,,,,68.0,,,,2565.0,,,,,,,,,,,,1.0,,,,0.0,,,,-12.0,,,,,,,,,,,,,,,,,,,,,,,
1674,1963,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1979,1991,12.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,1960,0,18,4,1.0,0,0,0,0,0,0,1,1,0,1976,1985,9.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,1961,0,18,4,1.0,0,0,0,0,0,0,1,1,0,1977,1984,7.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,1963,1,12,1,1.0,0,0,0,1,0,0,0,1,0,1979,1987,8.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,1960,1,16,3,1.0,0,0,0,0,0,1,0,1,0,1976,1983,7.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,1963,1,14,2,1.0,0,0,0,0,1,0,0,1,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,1961,0,12,1,1.0,0,0,0,1,0,0,0,0,0,1977,2001,24.0,0,2001.0,-998.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,40.0,40.0,,,,,,,,,,,,,,13.0,2.0,,,,,,,38.0,,,,,,,,1520.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
1681,1962,1,16,3,1.0,0,0,0,0,0,1,0,1,0,1978,1987,9.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,1957,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1973,1979,6.0,0,1979.0,-998.0,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,1960,1,11,0,1.0,0,0,1,0,0,0,0,0,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,1958,0,13,2,1.0,0,1,0,0,1,0,0,1,0,1974,2010,36.0,0,2010.0,-998.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,52.0,52.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,58.0,,,,,,,,3016.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-6.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1686,1959,1,11,0,1.0,0,1,1,0,0,0,0,1,0,1975,-999,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,1960,0,9,0,1.0,0,1,1,0,0,0,0,1,0,1976,1981,5.0,0,1981.0,1986.0,5.0,0.0,1986.0,-997.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,1959,0,12,1,1.0,1,0,0,1,0,0,0,0,1,1975,1983,8.0,0,1983.0,1987.0,4.0,0.0,1987.0,1999.0,12.0,0.0,1999.0,-996.0,20.0,1.0,,,,,,,,,,,,,,,,,16.0,24.0,24.0,28.0,28.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,1961,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1977,1993,16.0,0,1993.0,-998.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,1963,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1979,1984,5.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,13.0,2.0,,,,,,,19.0,,,,,,,,399.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
1694,1959,0,5,0,1.0,1,0,1,0,0,0,0,0,1,1975,1980,5.0,0,1980.0,1985.0,5.0,0.0,1985.0,1985.0,1.0,0.0,1985.0,-996.0,34.0,1.0,,,,,,,,,,,,,,,,,16.0,21.0,21.0,26.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,21.0,,,,26.0,,,,441.0,,,,,,,,,,,,1.0,1.0,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1695,1963,1,11,0,1.0,1,0,1,0,0,0,0,0,1,1979,1986,7.0,0,1986.0,1994.0,8.0,0.0,1994.0,1995.0,1.0,0.0,1995.0,2005.0,10.0,0.0,2005.0,-995.0,14.0,1.0,,,,,,,,,,,,,16.0,23.0,23.0,31.0,31.0,32.0,32.0,42.0,42.0,,,,,,,,,,,,,,,,18.0,26.0,,,26.0,36.0,,,414.0,832.0,,,,,,,,,,,1.0,1.0,,,0.0,0.0,,,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,
1696,1962,1,13,2,1.0,1,0,0,0,1,0,0,0,1,1978,1989,11.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,1961,1,13,2,1.0,1,0,0,0,1,0,0,0,1,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,1964,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1980,-999,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1957,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1973,1986,13.0,0,1986.0,1994.0,8.0,0.0,1994.0,-997.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,29.0,29.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,1957,1,14,2,1.0,1,0,0,0,1,0,0,0,1,1973,1980,7.0,0,1980.0,-998.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,13.0,2.0,,,,,,,23.0,,,,,,,,529.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
1702,1961,1,13,2,1.0,1,0,0,0,1,0,0,0,1,1977,1985,8.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,1963,0,17,4,1.0,1,0,0,0,0,0,1,0,1,1979,1991,12.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,26.0,,,,,,,,728.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
1704,1963,0,12,1,1.0,1,0,0,1,0,0,0,0,1,1979,1986,7.0,0,1986.0,2001.0,15.0,0.0,2001.0,2012.0,11.0,0.0,2012.0,-996.0,7.0,1.0,,,,,,,,,,,,,,,,,16.0,23.0,23.0,38.0,38.0,49.0,49.0,,,,,,,,,,,,14.0,2.0,,,,,,47.0,,,,,,,,2303.0,,,,,0.0,1.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
1705,1964,0,12,1,1.0,1,0,0,1,0,0,0,0,1,1980,1985,5.0,0,1985.0,1990.0,5.0,0.0,1990.0,-997.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,1960,1,12,1,1.0,0,0,0,1,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,1960,0,16,3,1.0,0,0,0,0,0,1,0,0,0,1976,1996,20.0,0,1996.0,-998.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,36.0,36.0,,,,,,,,,,,,,,19.0,4.0,,,,,,,41.0,,,,,,,,1476.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,-5.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
1708,1958,1,20,4,1.0,0,0,0,0,0,0,1,1,0,1974,1997,23.0,0,1997.0,-998.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,39.0,39.0,,,,,,,,,,,,,,17.0,4.0,,,,,,,38.0,,,,,,,,1482.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,1.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
1709,1964,1,9,0,1.0,0,0,1,0,0,0,0,0,0,1980,-999,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1958,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1974,-999,45.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1960,0,14,2,1.0,0,0,0,0,1,0,0,1,0,1976,1997,21.0,0,1997.0,-998.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,37.0,37.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,41.0,,,,,,,,1517.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-4.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1712,1957,0,18,4,1.0,0,0,0,0,0,0,1,1,0,1973,1981,8.0,0,1981.0,-998.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1958,0,20,4,1.0,0,1,0,0,0,0,1,1,0,1974,-999,45.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1957,0,14,2,1.0,0,1,0,0,1,0,0,1,0,1973,1992,19.0,0,1992.0,-998.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,35.0,35.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,34.0,,,,,,,,1190.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,1.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
1715,1961,1,14,2,1.0,0,1,0,0,1,0,0,0,1,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1961,0,13,2,1.0,0,1,0,0,1,0,0,0,1,1977,1986,9.0,0,1986.0,-998.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1962,1,13,2,1.0,0,1,0,0,1,0,0,1,0,1978,1985,7.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1960,1,13,2,1.0,0,1,0,0,1,0,0,0,1,1976,1998,22.0,0,1998.0,-998.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,38.0,38.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,36.0,,,,,,,,1368.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1719,1957,0,18,4,1.0,0,1,0,0,0,0,1,1,0,1973,1983,10.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1960,0,16,3,1.0,0,1,0,0,0,1,0,1,0,1976,1987,11.0,0,1987.0,1996.0,9.0,0.0,1996.0,-997.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,38.0,,,,47.0,,,,1026.0,,,,,,,,,,,,1.0,,,,0.0,,,,-11.0,,,,,,,,,,,,,,,,,,,,,,,
1721,1958,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1974,1992,18.0,0,1992.0,-998.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,1960,0,13,2,1.0,1,0,0,0,1,0,0,0,1,1976,1984,8.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1963,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1979,1990,11.0,0,1990.0,-998.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
